,total_raw_counts,total_norm_counts,size_factor,n_genes_detected,pct_zeros,median_raw_count,outlier_flag
TCGA-AA-7008,195947,183726.10883326808,1.066516899771836,448,0.4444444444444444,120.5,0
TCGA-AA-7009,186951,170794.75686527265,1.0945944912552077,448,0.4444444444444444,123.5,0
TCGA-AA-7010,186681,184339.48505307778,1.0127021888243206,449,0.2222222222222222,118.0,0
TCGA-AA-7011,173809,179092.3256628681,0.9704994301497112,445,1.1111111111111112,118.5,1
TCGA-AA-7012,197208,187569.31476361328,1.0513873244594085,446,0.8888888888888888,121.5,0
TCGA-AA-7013,189821,181134.8212770218,1.047954218088712,446,0.8888888888888888,122.5,0
TCGA-AA-7014,208024,208376.3392530341,0.9983091206309838,449,0.2222222222222222,124.0,0
TCGA-AA-7015,190336,179445.39992049034,1.0606903274440869,448,0.4444444444444444,136.0,0
TCGA-AA-7016,188855,175038.60986469503,1.0789333858740369,449,0.2222222222222222,128.0,0
TCGA-AA-7017,181214,179212.02230979298,1.0111710010545294,447,0.6666666666666667,118.5,0
TCGA-AA-7018,195934,175771.72024188167,1.1147071879957298,447,0.6666666666666667,129.0,0
TCGA-AA-7019,183030,177252.25846621674,1.0325961518559972,448,0.4444444444444444,118.0,0
TCGA-AA-7020,181083,171200.9009563467,1.057722237374049,448,0.4444444444444444,120.0,0
TCGA-AA-7021,175196,170237.9548975559,1.0291242050307037,449,0.2222222222222222,114.5,0
TCGA-AA-7022,176660,171064.42672370165,1.032710326649831,450,0.0,118.5,0
TCGA-AA-7023,171550,161797.18212500022,1.060278045309003,445,1.1111111111111112,121.0,0
TCGA-AA-7024,181206,171254.86213658942,1.0581071844574768,448,0.4444444444444444,133.5,0
TCGA-AA-7025,196177,182077.09096393967,1.077439226216838,448,0.4444444444444444,114.0,0
TCGA-AA-7026,174566,177519.27749943596,0.9833636237087247,449,0.2222222222222222,112.0,1
TCGA-AA-7027,179208,174997.7989692043,1.0240585941971567,449,0.2222222222222222,127.0,0
TCGA-AA-7028,170241,153870.8631950998,1.1063888020446326,449,0.2222222222222222,121.0,0
TCGA-AA-7029,198470,185933.14382617822,1.067426688517363,445,1.1111111111111112,121.5,0
TCGA-AA-7030,179060,181239.5065153725,0.9879744402460752,444,1.3333333333333335,118.0,1
TCGA-AA-7031,194766,191087.2570828306,1.0192516391376887,448,0.4444444444444444,118.5,0
TCGA-AA-7032,180434,170819.61595555878,1.0562838406506108,447,0.6666666666666667,123.0,0
TCGA-AA-7033,175031,166815.57094556105,1.0492485743859006,447,0.6666666666666667,119.5,0
TCGA-AA-7034,181405,176047.74742473985,1.0304306794811469,446,0.8888888888888888,120.0,0
TCGA-AA-7035,196593,184178.55755957807,1.0674043852059494,448,0.4444444444444444,119.5,0
TCGA-AA-7036,155380,154508.41086625686,1.005641046522041,448,0.4444444444444444,108.0,0
TCGA-AA-7037,177449,165427.87432485312,1.0726668690159242,446,0.8888888888888888,117.0,0
TCGA-AA-7038,191629,174138.59093980113,1.1004395921995558,450,0.0,127.5,0
TCGA-AA-7039,183916,176084.0168716483,1.0444786714177507,448,0.4444444444444444,113.0,0
TCGA-AA-7040,186921,176690.96847472142,1.057897874541008,446,0.8888888888888888,136.5,0
TCGA-AA-7041,175975,165564.5626008675,1.0628784157406275,449,0.2222222222222222,123.5,0
TCGA-AA-7042,186744,176480.31440324153,1.0581576796905907,447,0.6666666666666667,117.5,0
TCGA-AA-7043,167628,161875.37162043352,1.0355373910310166,447,0.6666666666666667,121.0,0
TCGA-AA-7044,214923,196997.8378251358,1.090991669618097,448,0.4444444444444444,120.0,0
TCGA-AA-7045,194163,180462.92274459903,1.0759162992987212,446,0.8888888888888888,128.0,0
TCGA-AA-7046,199117,183416.46139627352,1.085600488005301,447,0.6666666666666667,131.5,0
TCGA-AA-7047,190883,185956.00184286374,1.0264955048952906,446,0.8888888888888888,117.0,0
TCGA-AA-7048,195345,177472.44065857102,1.100706111186091,449,0.2222222222222222,121.0,0
TCGA-AA-7049,184120,180048.42625559695,1.022613770245473,446,0.8888888888888888,118.5,0
TCGA-AA-7050,187156,174670.93668022763,1.0714776227634764,447,0.6666666666666667,121.5,0
TCGA-AA-7051,187352,174214.99543394434,1.075406853085943,449,0.2222222222222222,118.0,0
TCGA-AA-7052,172994,159018.57146687352,1.0878855117626172,448,0.4444444444444444,126.0,0
TCGA-AA-7053,185357,180586.14466269326,1.0264187230211816,448,0.4444444444444444,118.5,0
TCGA-AA-7054,180153,179455.66115122056,1.0038858559507455,448,0.4444444444444444,115.0,0
TCGA-AA-7055,177359,167104.29216753127,1.0613671121157549,443,1.5555555555555556,128.0,0
TCGA-AA-7056,176075,172191.99695806764,1.0225504269102468,448,0.4444444444444444,128.5,0
TCGA-AA-7057,183575,184558.77354237158,0.9946695921115573,450,0.0,123.0,0
TCGA-AA-7058,162074,152941.1646688595,1.0597146971576583,449,0.2222222222222222,118.5,0
TCGA-AA-7059,174374,165230.3326965848,1.0553389147996566,447,0.6666666666666667,119.5,0
TCGA-AA-7060,184191,175968.09748329507,1.0467295074181588,448,0.4444444444444444,113.5,0
TCGA-AA-7061,173337,166320.30496203998,1.0421878437486118,449,0.2222222222222222,114.0,0
TCGA-AA-7062,183541,171659.0343600054,1.0692184112784626,447,0.6666666666666667,124.5,0
TCGA-AA-7063,210299,196282.8022229256,1.0714081805351225,444,1.3333333333333335,129.0,0
TCGA-AA-7064,173523,164127.6658713338,1.0572440610715295,447,0.6666666666666667,117.5,0
TCGA-AA-7065,189937,175558.89283605825,1.0818990535407877,448,0.4444444444444444,127.5,0
TCGA-AA-7066,175072,167127.4351854468,1.047535970415257,445,1.1111111111111112,121.0,0
TCGA-AA-7067,197696,194539.51230810914,1.0162254323270414,446,0.8888888888888888,112.0,0
TCGA-AA-7068,181068,171203.17247014213,1.0576205883776968,447,0.6666666666666667,124.0,0
TCGA-AA-7069,189251,190361.12049436345,0.9941683443999464,448,0.4444444444444444,118.5,0
TCGA-AA-7070,172712,158463.37583710722,1.0899174593979348,448,0.4444444444444444,126.0,0
TCGA-AA-7071,188623,175934.40055117654,1.072121196361098,448,0.4444444444444444,122.0,0
TCGA-AA-7072,194917,182125.61724175856,1.0702338471213624,448,0.4444444444444444,118.0,0
TCGA-AA-7073,179037,174067.71854107673,1.028547978341835,448,0.4444444444444444,119.5,0
TCGA-AA-7074,184969,179182.8086491487,1.0322921121421924,447,0.6666666666666667,119.0,0
TCGA-AA-7075,194083,185784.60600368437,1.0446667470185935,446,0.8888888888888888,115.0,0
TCGA-AA-7076,197191,184243.9788495804,1.070271067913648,446,0.8888888888888888,121.5,0
TCGA-AA-7077,174052,164809.72475172603,1.0560784581261622,449,0.2222222222222222,110.5,0
TCGA-AA-7078,190529,178789.90701302828,1.0656585888045476,446,0.8888888888888888,116.0,0
TCGA-AA-7079,187223,170510.6611455712,1.0980134540687803,449,0.2222222222222222,123.0,0
TCGA-AA-7080,192688,175669.72936719822,1.096876511930117,447,0.6666666666666667,127.5,0
TCGA-AA-7081,193769,179587.26704793598,1.0789684769147838,447,0.6666666666666667,122.5,0
TCGA-AA-7082,172283,163885.9754956727,1.0512369925427147,447,0.6666666666666667,116.5,0
TCGA-AA-7083,171281,172654.78755977767,0.992043153976822,448,0.4444444444444444,110.0,0
TCGA-AA-7084,183798,176725.06276376508,1.0400222646727226,448,0.4444444444444444,115.0,0
TCGA-AA-7085,196617,184060.08381672198,1.0682218323652486,448,0.4444444444444444,132.5,0
TCGA-AA-7086,183582,171153.51262927678,1.072616022772747,447,0.6666666666666667,115.0,0
TCGA-AA-7087,196323,187280.3499914285,1.0482840298460856,447,0.6666666666666667,129.5,0
TCGA-AA-7088,185874,170982.00659748737,1.0870968454450896,446,0.8888888888888888,122.5,0
TCGA-AA-7089,170434,168109.09603488338,1.0138297333098156,450,0.0,126.5,0
TCGA-AA-7090,179870,178592.42225054503,1.0071535943874632,450,0.0,115.5,0
TCGA-AA-7091,192306,181820.41769249697,1.0576699935055518,447,0.6666666666666667,120.5,0
TCGA-AA-7092,185982,170103.7484384623,1.0933445130239556,445,1.1111111111111112,128.5,0
TCGA-AA-7093,179777,163274.28949420486,1.1010735404632146,446,0.8888888888888888,122.0,0
TCGA-AA-7094,217070,197277.82558739904,1.1003264018835839,447,0.6666666666666667,126.0,0
TCGA-AA-7095,177399,164571.81065727392,1.077942809837823,446,0.8888888888888888,128.0,0
TCGA-AA-7096,184978,179625.52111053024,1.0297979867024363,449,0.2222222222222222,122.0,0
TCGA-AA-7097,188609,173765.9622733108,1.0854197078213916,446,0.8888888888888888,122.0,0
TCGA-AA-7098,188792,184682.71746132994,1.0222504985585914,448,0.4444444444444444,119.0,0
TCGA-AA-7099,192966,172630.2737058021,1.117799305172013,447,0.6666666666666667,119.5,1
TCGA-AA-7100,168007,168269.20448990454,0.9984417559309239,449,0.2222222222222222,115.0,0
TCGA-AA-7101,190074,191454.4899730211,0.9927894614891736,448,0.4444444444444444,118.0,0
TCGA-AA-7102,178465,164810.46040246094,1.082849957242976,444,1.3333333333333335,120.0,0
TCGA-AA-7103,189785,183672.52456038358,1.03327920413925,444,1.3333333333333335,118.5,0
TCGA-AA-7104,194999,186332.5441270066,1.0465106936289466,448,0.4444444444444444,119.5,0
TCGA-AA-7105,183968,178392.98868695562,1.0312512916235033,447,0.6666666666666667,114.5,0
TCGA-AA-7106,197035,180026.9579043655,1.09447497360184,448,0.4444444444444444,119.5,0
TCGA-AA-7107,181638,168282.46216489264,1.0793638128613834,446,0.8888888888888888,137.0,0
TCGA-AA-7108,178901,171326.39812768798,1.0442115281421298,446,0.8888888888888888,122.5,0
TCGA-AA-7109,179374,165535.00507329672,1.0836016220289812,447,0.6666666666666667,131.0,0
TCGA-AA-7110,163893,164478.99323932873,0.9964372761056723,448,0.4444444444444444,125.0,0
TCGA-AA-7111,181117,180503.51966786513,1.0033987167300877,447,0.6666666666666667,112.0,0
TCGA-AA-7112,191484,186417.43875806686,1.0271785798350581,448,0.4444444444444444,115.0,0
TCGA-AA-7113,184140,172228.39589218976,1.069161673637526,446,0.8888888888888888,116.5,0
TCGA-AA-7114,194622,184743.75877978397,1.0534699590690422,447,0.6666666666666667,123.5,0
TCGA-AA-7115,184540,180624.2459701649,1.0216790055443714,447,0.6666666666666667,114.0,0
TCGA-AA-7116,190132,171734.60247137223,1.1071269113147688,447,0.6666666666666667,112.5,0
TCGA-AA-7117,176004,172115.8491879934,1.0225903124572786,448,0.4444444444444444,121.5,0
TCGA-AA-7118,192917,196324.5552549472,0.9826432549381195,448,0.4444444444444444,114.5,1
TCGA-AA-7119,176442,174021.11751251487,1.0139114293833391,449,0.2222222222222222,118.5,0
TCGA-AA-7120,199621,184780.55363213428,1.0803138970857857,448,0.4444444444444444,129.5,0
TCGA-AA-7121,165186,160001.1589712588,1.0324050217015777,447,0.6666666666666667,124.5,0
TCGA-AA-7122,185334,181408.3225665586,1.0216400073486214,446,0.8888888888888888,113.0,0
TCGA-AA-7123,186487,177697.16740209362,1.0494652375522493,448,0.4444444444444444,119.0,0
TCGA-AA-7124,186989,168220.7673321016,1.111569058717026,449,0.2222222222222222,128.0,0
TCGA-AA-7125,163955,160193.79823305784,1.0234790722763822,445,1.1111111111111112,110.0,0
TCGA-AA-7126,190797,183938.4641446383,1.0372871214688872,447,0.6666666666666667,119.5,0
TCGA-AA-7127,188992,176405.84311589022,1.0713477323755158,448,0.4444444444444444,112.5,0
TCGA-AA-7128,175185,167574.3557833918,1.0454165208096982,447,0.6666666666666667,115.5,0
TCGA-AA-7129,195446,186283.32401948716,1.0491867751917199,450,0.0,122.0,0
TCGA-AA-7130,179087,164316.20840563142,1.0898924807095436,445,1.1111111111111112,121.5,0
TCGA-AA-7131,176425,163195.6285173487,1.0810644966586525,446,0.8888888888888888,123.0,0
TCGA-AA-7132,206618,194405.75308223252,1.0628183411454997,448,0.4444444444444444,121.0,0
TCGA-AA-7133,195637,193233.9772805891,1.012435818758321,445,1.1111111111111112,126.5,0
TCGA-AA-7134,174655,160432.34048928425,1.0886520726889584,450,0.0,124.0,0
TCGA-AA-7135,193991,180127.13309161877,1.0769671213349605,446,0.8888888888888888,118.0,0
TCGA-AA-7136,179193,171711.60111745982,1.0435695598541561,447,0.6666666666666667,114.5,0
TCGA-AA-7137,171231,164599.92007976904,1.0402860458074183,446,0.8888888888888888,122.5,0
TCGA-AA-7138,175397,172132.9034092492,1.0189626534271041,449,0.2222222222222222,120.0,0
TCGA-AA-7139,192523,184859.7189117791,1.0414545750330717,447,0.6666666666666667,131.5,0
TCGA-AA-7140,196327,193520.00358668127,1.0145049419248353,449,0.2222222222222222,114.5,0
TCGA-AA-7141,165825,165663.75118780934,1.000973349999831,446,0.8888888888888888,114.5,0
TCGA-AA-7142,176695,178140.3679854365,0.991886353431387,447,0.6666666666666667,113.5,0
TCGA-AA-7143,185401,174097.23058585083,1.0649279105480949,450,0.0,137.0,0
TCGA-AA-7144,184566,171638.64677600347,1.075317263721307,449,0.2222222222222222,128.0,0
TCGA-AA-7145,171306,174942.40468738094,0.9792137035392927,447,0.6666666666666667,108.0,1
TCGA-AA-7146,186918,177493.7417212606,1.0530962849019174,446,0.8888888888888888,119.0,0
TCGA-AA-7147,189161,184121.3003686023,1.0273716274070868,445,1.1111111111111112,110.0,0
TCGA-AA-7148,183945,182802.29419774006,1.0062510473803128,446,0.8888888888888888,110.0,0
TCGA-AA-7149,193062,184518.2045534801,1.0463032656706976,449,0.2222222222222222,113.0,0
TCGA-AA-7150,177333,167309.58126420047,1.059909412599458,446,0.8888888888888888,116.5,0
TCGA-AA-7151,177286,169423.17563109225,1.046409378997998,444,1.3333333333333335,114.5,0
TCGA-AA-7152,196870,171096.65440462757,1.1506361751201803,447,0.6666666666666667,131.5,1
TCGA-AA-7153,194960,176101.3861938556,1.1070895250386301,448,0.4444444444444444,121.5,0
TCGA-AA-7154,197767,189601.44758129236,1.043066930779664,449,0.2222222222222222,124.0,0
TCGA-AA-7155,177207,171362.08169683316,1.034108586014422,449,0.2222222222222222,124.0,0
TCGA-AA-7156,189513,177259.65976897837,1.0691265020309266,446,0.8888888888888888,126.5,0
TCGA-AA-7157,185268,172142.54214037635,1.0762476125681955,446,0.8888888888888888,119.0,0
TCGA-AA-7158,190637,181412.36527391025,1.0508489854710934,446,0.8888888888888888,120.0,0
TCGA-AA-7159,181668,177498.017460273,1.0234931217790098,449,0.2222222222222222,127.0,0
TCGA-AA-7160,165739,157317.05938707266,1.0535348209897917,449,0.2222222222222222,120.5,0
TCGA-AA-7161,186134,177914.0142273424,1.0462020139804946,447,0.6666666666666667,120.0,0
TCGA-AA-7162,187365,185464.61500828064,1.0102466176183231,446,0.8888888888888888,114.5,0
TCGA-AA-7163,199352,190411.68397033965,1.0469525600700689,448,0.4444444444444444,121.0,0
TCGA-AA-7164,182772,173620.5313774623,1.0527095992042659,448,0.4444444444444444,116.0,0
TCGA-AA-7165,188247,181778.39341547305,1.035585123528638,448,0.4444444444444444,127.5,0
TCGA-AA-7166,191082,186135.4524732044,1.0265749885960476,447,0.6666666666666667,119.0,0
TCGA-AA-7167,181523,161858.86452469445,1.121489394683758,448,0.4444444444444444,140.5,1
TCGA-AA-7168,181243,168782.12593576038,1.0738281615731178,448,0.4444444444444444,125.0,0
TCGA-AA-7169,178861,171622.0141433733,1.0421798211188644,448,0.4444444444444444,122.5,0
TCGA-AA-7170,209783,205124.76374227455,1.0227092827445166,446,0.8888888888888888,119.5,0
TCGA-AA-7171,190078,186489.42023146036,1.0192428061821721,446,0.8888888888888888,115.0,0
TCGA-AA-7172,176829,176134.47825327213,1.0039431334149649,447,0.6666666666666667,115.5,0
TCGA-AA-7173,197586,192128.56257684165,1.0284051332605773,448,0.4444444444444444,112.5,0
TCGA-AA-7174,190583,174754.05266894505,1.0905784277349,446,0.8888888888888888,116.5,0
TCGA-AA-7175,186197,181686.30581445375,1.0248268253643331,446,0.8888888888888888,115.5,0
TCGA-AA-7176,178691,173902.76945251052,1.0275339522341365,447,0.6666666666666667,126.0,0
TCGA-AA-7177,191519,182538.42917990457,1.049198247516661,448,0.4444444444444444,119.0,0
TCGA-AA-7178,183861,177548.0512257436,1.035556283105748,449,0.2222222222222222,114.5,0
TCGA-AA-7179,195266,188037.89297062356,1.038439629987269,449,0.2222222222222222,115.0,0
TCGA-AA-7180,170106,166117.855153709,1.0240079240284001,448,0.4444444444444444,123.0,0
TCGA-AA-7181,197865,182353.54069369976,1.085062561699062,449,0.2222222222222222,124.0,0
TCGA-AA-7182,196275,185744.3520246996,1.0566943105430204,448,0.4444444444444444,116.0,0
TCGA-AA-7183,180310,171698.34222188604,1.0501557421386463,446,0.8888888888888888,128.5,0
TCGA-AA-7184,176765,161109.19967989065,1.0971750859120148,448,0.4444444444444444,128.0,0
TCGA-AA-7185,175233,169305.35622303624,1.0350115549159289,447,0.6666666666666667,109.5,0
TCGA-AA-7186,181547,177899.58633199564,1.0205026540151565,448,0.4444444444444444,125.5,0
TCGA-AA-7187,197503,182247.62525715458,1.083706850617778,449,0.2222222222222222,114.0,0
TCGA-AA-7188,168791,164072.80621945165,1.0287567080082585,446,0.8888888888888888,130.0,0
TCGA-AA-7189,191234,185651.57224322463,1.0300693804492091,449,0.2222222222222222,124.5,0
TCGA-AA-7190,171700,165922.99001772786,1.0348174172949445,445,1.1111111111111112,119.5,0
TCGA-AA-7191,183729,174685.0017879608,1.0517731809798827,447,0.6666666666666667,115.0,0
TCGA-AA-7192,190027,180312.73605901632,1.0538745301818513,447,0.6666666666666667,115.5,0
TCGA-AA-7193,178753,172455.62445529748,1.036515918599888,447,0.6666666666666667,119.0,0
TCGA-AA-7194,188203,177491.80581052628,1.0603475419079795,445,1.1111111111111112,110.0,0
TCGA-AA-7195,190163,174306.42945931706,1.0909695103609696,448,0.4444444444444444,132.0,0
TCGA-AA-7196,196247,186028.11589801696,1.0549319335555984,450,0.0,114.0,0
TCGA-AA-7197,187012,177911.02314675995,1.051154654120181,449,0.2222222222222222,115.0,0
TCGA-AA-7198,176333,163749.4002044472,1.0768466924449294,448,0.4444444444444444,130.0,0
TCGA-AA-7199,178896,167065.74299170525,1.0708119857275715,445,1.1111111111111112,120.0,0
TCGA-AA-7200,198106,184658.5565413215,1.0728232891589258,449,0.2222222222222222,121.5,0
TCGA-AA-7201,197320,191280.5053217706,1.0315740209284257,448,0.4444444444444444,117.5,0
TCGA-AA-7202,187977,181041.3927921662,1.0383095108851477,448,0.4444444444444444,111.5,0
TCGA-AA-7203,191469,180880.46528221405,1.0585388516181968,445,1.1111111111111112,128.0,0
TCGA-AA-7204,189021,170339.73193137243,1.1096706438175798,448,0.4444444444444444,132.0,0
TCGA-AA-7205,192107,177393.01342066197,1.0829456938331947,448,0.4444444444444444,121.5,0
TCGA-AA-7206,180928,170272.0794414852,1.062581725632691,447,0.6666666666666667,129.5,0
TCGA-AA-7207,187151,184816.58465449722,1.0126309841179395,448,0.4444444444444444,110.0,0
TCGA-AA-7208,164902,154528.37823664804,1.067130852479831,447,0.6666666666666667,126.5,0
TCGA-AA-7209,184029,184248.02253151633,0.9988112625117652,447,0.6666666666666667,123.5,0
TCGA-AA-7210,189625,180471.62360537297,1.0507192001255676,448,0.4444444444444444,132.5,0
TCGA-AA-7211,179111,170375.24797554192,1.0512735982970491,446,0.8888888888888888,127.5,0
TCGA-AA-7212,204107,188408.39595139681,1.083322210612381,448,0.4444444444444444,119.0,0
TCGA-AA-7213,183284,185732.05267346345,0.9868194388732279,446,0.8888888888888888,112.5,1
TCGA-AA-7214,191497,186869.0060786517,1.0247659792196917,448,0.4444444444444444,121.5,0
TCGA-AA-7215,175023,170582.29622575833,1.0260326181115804,448,0.4444444444444444,116.0,0
TCGA-AA-7216,212021,194831.56637326552,1.0882271489508137,447,0.6666666666666667,130.5,0
TCGA-AA-7217,175103,175125.37907597842,0.9998722111204186,447,0.6666666666666667,119.0,0
TCGA-AA-7218,189434,183255.0376496599,1.0337178307870194,450,0.0,120.0,0
TCGA-AA-7219,170514,164081.91522880248,1.0392004491307185,446,0.8888888888888888,125.5,0
TCGA-AA-7220,189231,185156.6152365319,1.0220050726152192,448,0.4444444444444444,116.0,0
TCGA-AA-7221,178269,173463.83575415492,1.027701245190123,447,0.6666666666666667,110.0,0
TCGA-AA-7222,181437,173080.0001089776,1.0482840298460856,445,1.1111111111111112,115.0,0
TCGA-AA-7223,189479,176650.00664636897,1.072623792080082,447,0.6666666666666667,120.0,0
TCGA-AA-7224,203579,192590.03061707516,1.0570588692868226,449,0.2222222222222222,119.0,0
TCGA-AA-7225,177749,172522.25324311634,1.0302960728754116,448,0.4444444444444444,114.5,0
TCGA-AA-7226,164697,158766.958871605,1.0373505997125676,447,0.6666666666666667,123.0,0
TCGA-AA-7227,182653,168851.37951788178,1.0817382749345947,447,0.6666666666666667,117.0,0
TCGA-AA-7228,188740,173141.40416518328,1.0900916560659002,446,0.8888888888888888,130.0,0
TCGA-AA-7229,186429,173404.63699498415,1.0751096581424902,446,0.8888888888888888,117.0,0
TCGA-AA-7230,200391,186949.94893410493,1.071896521729635,448,0.4444444444444444,127.5,0
TCGA-AA-7231,172736,157116.43498885323,1.0994139474476678,448,0.4444444444444444,131.5,0
TCGA-AA-7232,164903,154126.17683672544,1.0699220819231186,447,0.6666666666666667,118.5,0
TCGA-AA-7233,176779,170706.32225318928,1.0355738303459188,448,0.4444444444444444,113.5,0
TCGA-AA-7234,177516,175952.39743226755,1.0088865090248875,448,0.4444444444444444,122.5,0
TCGA-AA-7235,200386,184872.74663016596,1.0839131437846163,448,0.4444444444444444,118.0,0
TCGA-AA-7236,194071,185411.55541391514,1.0467039099410682,445,1.1111111111111112,134.5,0
TCGA-AA-7237,185635,178006.27787781268,1.042856477946378,449,0.2222222222222222,128.0,0
TCGA-AA-7238,193575,190582.5997815429,1.015701329617117,447,0.6666666666666667,118.0,0
TCGA-AA-7239,173689,169306.75036511407,1.0258834903241336,445,1.1111111111111112,130.5,0
TCGA-AA-7240,183900,175429.55417054397,1.0482840298460856,449,0.2222222222222222,122.0,0
TCGA-AA-7241,180890,178978.87569100977,1.0106779322510082,447,0.6666666666666667,123.0,0
TCGA-AA-7242,186730,171489.46763962542,1.0888715357866852,448,0.4444444444444444,123.0,0
TCGA-AA-7243,194547,190005.1980051717,1.0239035670734897,449,0.2222222222222222,113.5,0
TCGA-AA-7244,189827,180367.880919979,1.052443478471744,447,0.6666666666666667,109.5,0
TCGA-AA-7245,184111,180851.75148433325,1.0180216585624224,450,0.0,119.5,0
TCGA-AA-7246,190053,183298.55820342826,1.0368493994866863,448,0.4444444444444444,125.0,0
TCGA-AA-7247,188178,174617.13245107012,1.0776605786532991,445,1.1111111111111112,119.5,0
TCGA-AA-7248,190483,173490.45429272833,1.097945133503428,447,0.6666666666666667,123.0,0
TCGA-AA-7249,202461,193579.55869644904,1.0458800576019387,449,0.2222222222222222,122.5,0
TCGA-AA-7250,176166,172406.86850887304,1.0218038383484327,446,0.8888888888888888,123.0,0
TCGA-AA-7251,175625,170657.89614277828,1.0291056198950563,446,0.8888888888888888,117.0,0
TCGA-AA-7252,188871,174955.78526243244,1.0795356079062766,448,0.4444444444444444,115.5,0
TCGA-AA-7253,189241,187712.92107727285,1.0081405100616283,446,0.8888888888888888,114.0,0
TCGA-AA-7254,159229,152589.20821023488,1.043514163731795,444,1.3333333333333335,125.0,0
TCGA-AA-7255,182621,175276.46277282602,1.0419025869816483,449,0.2222222222222222,124.0,0
TCGA-AA-7256,215015,203732.34131690764,1.0553798116202968,447,0.6666666666666667,113.5,0
TCGA-AA-7257,179583,165977.23785690276,1.081973662887603,446,0.8888888888888888,117.0,0
TCGA-AA-7258,186331,181142.02139914155,1.028645913083992,446,0.8888888888888888,123.5,0
TCGA-AA-7259,185110,173368.9336388961,1.0677230119299168,445,1.1111111111111112,124.0,0
TCGA-AA-7260,192278,194925.84848423587,0.9864161243630548,448,0.4444444444444444,119.0,1
TCGA-AA-7261,183508,165267.95586251927,1.110366489633683,449,0.2222222222222222,125.0,0
TCGA-AA-7262,188301,184125.09588254488,1.022679711841774,446,0.8888888888888888,114.0,0
TCGA-AA-7263,181102,181236.94390168414,0.9992554282875277,447,0.6666666666666667,126.0,0
TCGA-AA-7264,184719,177056.75112650613,1.0432756662750422,445,1.1111111111111112,119.0,0
TCGA-AA-7265,178878,178889.7874980577,0.9999341074847112,449,0.2222222222222222,114.5,0
TCGA-AA-7266,182465,170557.2160097474,1.069816946294269,448,0.4444444444444444,126.0,0
TCGA-AA-7267,171480,164600.76138008124,1.0417934799465103,449,0.2222222222222222,124.5,0
TCGA-AA-7268,184617,175050.93395864248,1.0546473293516825,448,0.4444444444444444,118.0,0
TCGA-AA-7269,181943,172934.77372208843,1.0520903117633709,450,0.0,128.0,0
TCGA-AA-7270,179194,159505.51215894247,1.1234345294690415,449,0.2222222222222222,136.0,1
TCGA-AA-7271,182966,170362.94571482693,1.0739776729751405,447,0.6666666666666667,120.5,0
TCGA-AA-7272,182165,173249.4614897127,1.0514606996964126,448,0.4444444444444444,112.0,0
TCGA-AA-7273,170069,167682.54896185943,1.0142319582622958,446,0.8888888888888888,111.0,0
TCGA-AA-7274,185392,171647.8245807227,1.0800719464569368,447,0.6666666666666667,123.5,0
TCGA-AA-7275,199444,183141.73290440568,1.0890144853227068,442,1.7777777777777777,130.5,0
TCGA-AA-7276,176408,159136.09419656018,1.108535438742804,445,1.1111111111111112,135.5,0
TCGA-AA-7277,179640,172117.3326560917,1.0437066228474468,449,0.2222222222222222,124.5,0
TCGA-AA-7278,190221,178726.25779913526,1.0643147925907077,448,0.4444444444444444,114.5,0
TCGA-AA-7279,185802,174514.25383793033,1.0646809410339197,447,0.6666666666666667,120.5,0
TCGA-AA-7280,211049,194128.68657567227,1.0871602941471101,447,0.6666666666666667,122.0,0
TCGA-AA-7281,181629,164740.67795645667,1.1025145838479988,447,0.6666666666666667,129.5,0
TCGA-AA-7282,198331,189195.86138226296,1.0482840298460856,449,0.2222222222222222,124.5,0
TCGA-AA-7283,191039,173529.3913226282,1.1009028415527473,446,0.8888888888888888,117.5,0
TCGA-AA-7284,178572,163991.45077386417,1.088910422813697,446,0.8888888888888888,119.5,0
TCGA-AA-7285,189076,180227.8522581694,1.0490942306140116,447,0.6666666666666667,123.0,0
TCGA-AA-7286,172879,179216.956136055,0.9646352874599462,447,0.6666666666666667,117.0,1
TCGA-AA-7287,193211,178326.42339282256,1.083468149722205,448,0.4444444444444444,126.0,0
TCGA-AA-7288,187915,172675.99974924503,1.0882519879594417,447,0.6666666666666667,124.5,0
TCGA-AA-7289,181340,173188.19403351977,1.0470690627151091,447,0.6666666666666667,117.0,0
TCGA-AA-7290,177203,173556.48855296266,1.0210105163882972,448,0.4444444444444444,124.0,0
TCGA-AA-7291,190284,177761.1759739572,1.0704474638932262,444,1.3333333333333335,122.0,0
TCGA-AA-7292,175031,164834.68120637615,1.0618578488398196,449,0.2222222222222222,117.0,0
TCGA-AA-7293,188130,178072.1870047308,1.0564816615353974,445,1.1111111111111112,121.5,0
TCGA-AA-7294,192641,171175.94160508132,1.1253976358689501,448,0.4444444444444444,122.0,1
TCGA-AA-7295,200235,193641.74500630746,1.034048727424336,448,0.4444444444444444,114.5,0
TCGA-AA-7296,176050,165893.13231946525,1.0612253656225827,446,0.8888888888888888,121.5,0
TCGA-AA-7297,180415,177382.7592489094,1.0170943374876453,450,0.0,115.0,0
TCGA-AA-7298,184298,167694.87664916395,1.0990079344258774,448,0.4444444444444444,117.5,0
TCGA-AA-7299,178209,174529.6131891117,1.0210817336018587,447,0.6666666666666667,106.0,0
TCGA-AA-7300,184294,182738.30451141554,1.008513242435645,448,0.4444444444444444,119.5,0
